name,stars,review_count,latitude,longitude
Spring Mountain National Recreation Area,4.5,12,36.2454766,-115.2346554
Try Exotic Cars,2.0,7,36.1239405,-115.1695192
Fresh Cup,4.5,135,36.1266479492188,-115.225189208984
1ns Group,1.0,14,36.1224746,-115.1654176
Goldilocks,4.0,4,36.2798196411367,-115.205866098404
The Coffee Bean & Tea Leaf,3.5,25,36.143741,-115.2907508
"Breastfeeding & Babies, Yeah!",5.0,12,36.1803447,-115.2414817
Tykes N Tots Indoor Play,4.5,34,36.0707941210986,-115.298466682434
Royal Blue Pool Service,3.5,10,36.006136,-115.143021
Catholic Charities Thrift Store,3.0,10,36.1001338,-115.0998261
Creative Formalwear,4.5,4,36.1472,-115.1892
The Neck and Back Clinics,5.0,3,36.1595762,-115.1439632
Haute Fringe Salon & Spa,5.0,8,36.1162245,-115.2883978
Subway,3.5,5,36.0125312805176,-115.15650177002
China One,3.0,24,36.0994431805464,-115.11762008071
Freddy's Frozen Custard & Steakburgers,4.0,212,36.0110778808594,-115.119323730469
Noah's Ark Pet Salon,2.5,3,36.0396606423822,-115.1806640625
Sandwich Carvery 108,3.5,7,36.1478424072266,-115.155502319336
The WoW Factor!,5.0,5,36.1148054,-115.2778317
Brews & Blues Festival,3.5,4,36.17046,-115.20942
Climate Control Experts,3.5,13,36.0840907,-115.1930194
Master Spa Shampoo & Foot Massage,4.0,75,36.1259466318568,-115.19768414418
Posare Salon & Boutique,3.5,9,36.0673934,-115.1722333
Chic La Vie,5.0,3,36.142964,-115.289864
Sin City Tinting & Alarms,4.0,4,36.126133,-115.242351
Bingbings Shaved Ice,5.0,3,36.098909,-115.175557
Moss Berg Injury Lawyers,5.0,7,36.1638206,-115.2056904
CMY Cakes,5.0,3,36.0612353,-115.2896852
Von's Grocery Delivery Service,4.5,5,36.193694,-115.305871
A+ Foot Spa,3.0,9,36.0944424,-115.2079863
Pako Taco Mex Grill,4.0,6,36.1587600708008,-115.211059570312
Imagine Exhibitions Gallery,3.0,26,36.12184,-115.169611
UMC Trauma,4.0,3,36.159761,-115.167954
Farmer Boys,3.5,23,36.2026289294952,-115.119654536247
Patty's Closet,5.0,5,36.2999084708383,-115.141868591309
American Airlines,2.0,26,36.0858698363401,-115.148906707764
Lora Boudreaux,4.0,4,36.2403028,-115.2499432
Heaven's Cookie & Creations,4.0,5,36.1284289,-115.314551
Access Health Dental,3.0,3,36.2033406,-115.2413355
German Bread Bakery,4.0,39,36.0211192,-115.1190908
Hiro Karate,5.0,4,36.18643,-115.284794
Happy Feet Spa,4.0,86,36.0993026,-115.1987794
Desert Bloom Park,4.0,9,36.036506652832,-115.137496948242
Tropical Smoothie Cafe,3.5,17,36.1089133,-115.1727284
Dulce Donuts,3.5,15,36.1798736,-115.2066612
Lvac Juice Bar,3.5,4,36.192231,-115.2422955
Chase Bank,4.0,4,36.1147521,-115.3070623
Chase Bank,3.0,5,36.114889,-115.135312
Chase Bank,4.0,5,36.0554523,-115.2785752
Chase Bank,3.0,3,36.1013415,-115.2264336
Hair Love by Antony Kinsey,4.5,9,36.1960261,-115.2596104
Asían Fresh,3.0,4,36.1079121,-115.1659357
LuckyRice Night Market,4.0,8,36.1097888736095,-115.174105738755
US Bank,3.5,3,36.100679,-115.078258
Taqueria El Buen Pastor,4.5,4,36.175599,-115.115738
Desert Orthopedic Center,2.0,15,36.2770692396188,-115.279503464699
Nulook Floor,4.5,43,36.094199,-115.2049538
The Lucky Rice Night Market,3.0,12,36.109622,-115.1732124
Bar 46,4.5,8,36.1697692871094,-115.141555786133
Battlefield Vegas,5.0,111,36.139452,-115.168201
CVS,3.5,4,36.0988089222939,-115.224496710163
IT'SUGAR,3.5,23,36.1222378710541,-115.170992016854
Surf The Musical Songs Of The Beach Boys,4.5,12,36.1100668,-115.172501
Southern Highlands Cyclery,4.5,12,35.9974250793457,-115.205787658691
TNA Heating and Cooling,5.0,5,36.2034648,-115.2527003
Legwarmers! an 80s Musical,1.5,12,36.1111846,-115.1707331
GNC,4.5,3,36.2177239,-115.24073
US Bank,5.0,3,36.085742,-115.187969
Aces High Tobacco & Gifts,4.5,8,36.1961286,-115.2501499
Smile Reef Pediatric Dentist,5.0,3,36.116375,-115.299243
Liquor World Tropicana,3.0,14,36.099004,-115.16522
Massage Envy Spa,5.0,4,36.2639335,-115.2567882
Grimaldi's Pizzeria,4.0,373,36.1248767263934,-115.169034004211
Allanza at the Lakes,2.5,10,36.1378053,-115.2803348
Twin Peaks,3.0,151,36.1088224781013,-115.172421613953
IDetail Mobile Car Wash,4.0,5,36.2684007,-115.2956118
Centra,3.0,7,36.0967508325097,-115.174658018592
Marios Handyman Specialist,5.0,3,36.308247,-115.218791
Mrs Rocket Tattoo,5.0,15,36.158026,-115.289113
It's Tricky,4.0,5,36.1323077,-115.1589556
Flame Kabob,3.5,49,36.108643545073,-115.137233734131
Cake Azure,5.0,3,36.181761,-115.265671
Sun City Café,4.5,25,36.211716,-115.2983292
Kaizad's Smoke Shop & Hookah Lounge,3.0,8,36.1014779,-115.296366
Smashburger,3.5,7,36.2226423470992,-115.175014169312
The Duty Free Store,4.0,6,36.0860926,-115.1368516
Bobby Q Grille,4.0,28,36.1140975952148,-115.278778076172
Johnny's Pizzeria,2.5,17,36.1165466308594,-115.206787109375
Jersey Boys,4.5,112,36.1122449488909,-115.171174407005
Spa & Salon Services,4.5,3,36.1697096,-115.1236952
Charleston Antique Mall,4.0,56,36.1653017,-115.2087684
Switch - Innevation Center,5.0,4,36.0670704413861,-115.214695895091
Trish And Ed's Organics,3.5,11,36.0291019,-115.1149607
Dennie Law Offices,5.0,3,36.0159192,-115.1195241
Goodfellas Bar & Restaurant,2.5,3,36.211461,-115.249861
Cross Fit Apollo,5.0,6,36.281478,-115.266227
Auto Transporters Nationwide,2.0,3,36.1248446255922,-115.297102108598
Nicola Chiropractic,5.0,3,36.1439663,-115.2536197
Buldogis Eatery,4.0,6,36.1002959742783,-115.226669311523
"Sweet Addiction, Cookies & Ice Cream",4.0,266,36.0956763,-115.2982806
Taco Bell,3.0,7,36.0844075365702,-115.031506341404
The Lounge,1.5,3,36.099127,-115.175451
Earl of Sandwich,4.0,153,36.1160790911758,-115.202316084713
Paladin Security Solutions LLC,5.0,3,36.0811842,-115.2410835
Eistein Bros Bagels,2.5,9,36.0849929,-115.1511348
Fat Bar,3.0,9,36.1050739,-115.1727629
The Walking Gourmet,4.5,8,36.178071,-115.241635
Manna Asia Market,3.0,4,36.1443349,-115.196128
Bistro95Ten & Lounge,3.5,7,36.0162554,-115.1187329
Decatur Drug Store Coffee Shop,3.5,5,36.1652870178223,-115.208770751953
Taste A Chi-town Eatery,3.5,22,36.2713432501387,-115.260089635849
"ERA by Ciara, LLC",5.0,5,36.1671901,-115.2855925
Creative Cakes and Catering,3.5,3,36.1122779846191,-115.054649353027
Firkin On Paradise,3.5,103,36.1072044372559,-115.152946472168
Las Vegas Chocolate Festival & Pastry Show,3.5,23,36.1214517,-115.1696112
Tropical Smoothie Cafe,4.0,24,36.2210195298111,-115.32900094986
Pro Nails & Skincare,2.5,7,36.1439916949026,-115.192980766296
Grooming Boutique 3,3.5,4,36.158043,-115.2245308
Viva Café Espresso Bar,4.5,6,36.1725319,-115.197258
Appliance RX,1.0,5,36.058283,-115.28754
Free People,4.0,3,36.12331373192,-115.152895132324
Burger King,2.0,5,36.150372,-115.153558
Ihop,3.0,15,36.0291019,-115.1149607
Big Ern's BBQ,4.0,15,36.167841,-115.139075
86'd Eats,5.0,11,36.124423,-115.146372
Nutrition Rush,1.5,3,36.1416091918945,-115.138534545898
Jimmy's Louisiana Market Deli's,4.5,3,36.184536,-115.160294
Flowers By Michelle,4.0,16,36.2804977,-115.266308
World Series of Poker,4.0,6,36.1163402074325,-115.188149102032
The Neapolitan,4.0,23,36.1101040620755,-115.173642039299
Kim's Better Health Pharmacy,5.0,4,36.1257897,-115.2411435
E & J Exotic Birds,3.5,3,36.1590564,-115.2155754
Shades of Sinatra,4.0,29,36.124423,-115.146372
Yafo Kosher Restaurant,2.5,7,36.1314439,-115.1648858
Wynn Poker Room,4.0,15,36.1268238,-115.1657996
"Nevada Produce, Palms & Flowers",4.5,3,36.2516746520996,-115.263114929199
Made In Italy Pizzeria Romana,4.5,10,36.089649,-115.242873
Fresh Mama,3.5,105,36.08235,-115.243453
Jersey Mike's Subs,4.0,18,36.057842,-115.280943
Mugsy & Moxie's Bully Couture,4.5,24,36.158771,-115.263537
Vegas Vacuum & Sewing,2.5,4,36.2789621,-115.2632772
Sauced,4.5,22,36.1453845758903,-115.076425261377
Push Marketing and Promotions,5.0,5,36.114355,-115.287226
All Bright Dental,4.0,5,36.144275,-115.255434
Cut Creatorz Barber Shop,3.0,10,36.0210642,-115.1168335
Las Vegas Key Shop,3.5,3,36.1238026,-115.2976902
Angel Tails Dog Grooming,4.0,4,36.1453333,-115.2778317
Door King Inc,2.5,3,36.196496,-115.266097
Wynn Theater At Wynn Las Vegas,4.5,17,36.1283170710865,-115.16517162323
Childs' Play,4.5,16,36.2894347,-115.2856288
New York Bagel Deli & Gyros,3.5,28,36.161111,-115.1730333
Tipsy Coffee House,4.0,63,36.0707994,-115.2919088
The Drink Sociable Bar,3.5,3,36.17311,-115.125401
Devious Designs,5.0,7,36.075345,-115.184752
Pearl Factory,3.5,10,36.124423,-115.146372
Total Home Solutions,5.0,5,36.0602188110352,-115.297225952148
All Western Mortgage,2.5,6,36.067425,-115.271751
Sin City Knit Shop,5.0,20,36.0419649,-115.121822
Serene Nails,3.5,31,36.0209688370384,-115.266860876793
West Park,3.0,3,36.1608802174898,-115.344933271408
Sno Monkey Shaved Ice,4.5,4,36.0412748,-115.2448763
Las Vegas Film Festival,4.5,3,36.1323291717814,-115.175170898438
Wing King,4.0,63,36.1587104797363,-115.236709594727
Lucky Hue LV,5.0,11,36.097733,-115.146225
Sabatino's Authentic NY Pizzeria,3.5,94,36.219133,-115.262282
Those Guys Pies,4.0,168,36.1385152,-115.2843553
Sierra Gold,4.0,36,36.203981645017,-115.259931385517
Park Place Infiniti,3.5,37,36.143657,-115.217281
El Pollo Loco,3.5,30,36.0556182188266,-115.242774961264
Teriyaki Boy Healthy Grill,3.0,27,36.1919495,-115.2434183
India Masala Bar & Grill,3.5,121,36.115142,-115.141869
Icandy Burlesque,3.5,15,36.1094031,-115.1726815
Las Vegas Colon Hydrotherapy,4.5,9,36.159273,-115.165926
Sleepy Wilson's Barbecue,5.0,4,36.1731144355125,-115.242977142334
Crowbar,4.5,4,36.1140697,-115.2417276
Signarama,5.0,3,36.195513,-115.248106
The Mirage Pool,4.0,34,36.1204223632812,-115.176277160645
A Magic Touch Mobile Massage,3.5,3,36.0913619,-115.09526
Paparazzi Grill,4.5,23,36.075572,-115.290218
Mega Ramen & Thai Noodle,3.5,13,36.1440505981445,-115.198707580566
Bishop Gorman High School,4.5,3,36.0813328,-115.3161651
Sprint,4.0,6,36.0847184,-115.1188815
Health Care Partners,2.0,5,36.160661,-115.242758
777 Towing,3.0,35,36.1532285,-115.1567474
In Da Cut,3.0,9,36.0101940650811,-115.134686809371
95 Ten,3.5,4,36.1697096,-115.1236952
Chicago Dogs,3.0,4,36.100336,-115.125135
Frisco Market Buffet,2.0,4,36.1634312,-115.2072287
South Strip Transfer Terminal,3.5,11,36.069073,-115.16474
WC Equestrian,4.0,4,36.0505763402685,-115.181603127868
Las Vegas Chophouse & Brewery,3.0,66,36.0874911750153,-115.137544870377
Hansen Orthodontics,5.0,3,36.0763883,-115.2436595
European Wax Center,4.5,16,36.2805464769407,-115.305659936523
Stu's Motorcycle Towing,5.0,6,36.0164875,-115.1181769
Design & Wine,4.5,68,36.05658,-115.278506
Starbucks,3.5,3,36.099429,-115.050352
Skin With Shannon,5.0,4,36.2376544,-115.2237106
Above the Crust,4.0,62,36.2638786,-115.2659113
Mr Cleaners,2.5,3,36.0896551,-115.2979213
J.Glenn,5.0,11,36.1647772,-115.2893935
Peridot Sweets,4.5,89,36.0711919,-115.2429255
Allegro,3.5,137,36.127858,-115.165969
Nevada Wild Fest,2.5,4,36.118699,-115.186442
Artifact Lv,4.5,7,36.167253702879,-115.287450179458
Roberto's Taco Shop,4.0,17,36.0651276243317,-115.119085907936
Goodwill,3.5,27,36.1140954254937,-115.296385288238
Fresh52 Farmers Market,3.5,5,36.0687779,-115.1768402
Salon City,5.0,7,36.1133457060352,-115.138210058212
ARIA Race & Sports Book,3.5,11,36.1071424,-115.1736665
MJ Live A Michael Jackson Tribute,3.5,63,36.1104125,-115.2067011
The Bar @ Flamingo & Grand Canyon,3.5,33,36.1105184,-115.3056367
Big Foot Massage,4.0,9,36.1265952,-115.203552
Children Memorial Park,3.5,7,36.225360102356,-115.241732597351
Golden Foot Spa,4.0,5,36.1251674,-115.2975957
Mizuya Lounge,3.5,12,36.091462012981,-115.176104307175
Firestone Complete Auto Repair,4.0,14,36.285484470957,-115.288263559341
Boardhouse Serious Sandwich,2.5,9,36.1132842,-115.1639502
Jamba Juice,3.0,13,36.1102124079505,-115.171480178833
Hollywood Aquatics Center,4.0,9,36.153443,-115.025582
Tetsu,3.5,31,36.106704,-115.176915
Realty ONE Group,4.0,4,36.2616901,-115.2550906
Yo Spa,4.0,28,36.1144724493374,-115.280270576477
Fracos & Froccs,4.0,11,36.0682497116408,-115.177230834961
Guru Nanak Gurdwara - Sikh Temple,3.5,3,36.085285,-115.075677
Las Tapatias,4.0,5,36.1461359894784,-115.136831402779
Presto Cafe,4.5,189,36.0986390582695,-115.242461255604
Hair By Frances Monticello,3.5,6,36.1163236,-115.2966996
Chill'm Bar Mixed Drinks and Frozen Cocktails,2.5,3,36.0993855,-115.1710419
Total Wellness Family Medicine,2.5,8,36.1010627746582,-115.302391052246
Coney Island Hot Dogs LLC,4.5,3,36.1725319,-115.197258
Plato's Closet,3.5,27,36.2635284,-115.2580904
Pho Bosa,4.0,213,36.1256601519728,-115.185195068787
T Nail and Spa,4.5,8,36.1472,-115.1892
Village Pub & Grill,3.0,45,36.0863335,-115.1293626
Permanent Makeup Las Vegas By Theresa,4.5,8,36.0276266,-115.1183563
South Point Race and Sports Book,4.0,5,36.0122115105459,-115.175568216889
Star Trek Convention 2012,4.0,5,36.1169295603932,-115.186221599579
Sunshine Dental,2.5,3,36.2045936584473,-115.255409240723
Don Beto Restaurante,4.5,3,36.1803435,-115.2047699
808 Tapas,4.0,237,36.1472362714138,-115.299834609032
Home Impressions Inc.,4.0,4,36.109681,-115.181534
Amos Auto,5.0,4,36.0928992,-115.2074125
Terrible Herbst,3.0,10,36.116021,-115.198549
MC Law Group,5.0,4,36.067755,-115.162823
Coach,4.0,3,36.1184749,-115.1755707
Temptation Sundays at The Oasis Pool in Luxor,4.5,3,36.0956153869629,-115.177383422852
Ah So,4.0,6,36.1177182464072,-115.175288915634
Enterprise Rent-A-Car,4.0,12,36.097666,-115.148747
Aim High Fitness Cafe,4.0,4,36.2303848266602,-115.057907104492
Baja Fresh Mexican Grill,3.0,8,36.128561,-115.1711298
Nunsense,2.5,3,36.1362847,-115.1514119
Clean The World,5.0,7,36.1472,-115.1892
In Touch Credit Union,4.5,3,36.0709857,-115.0871138
Brown Bag Lunches,5.0,4,36.1587409973145,-115.217765808105
Radiance,3.0,3,36.124423,-115.146372
DNA 2050,4.5,3,36.1276151490239,-115.150108337402
Dream Cafe & Hookah Bar,3.5,8,36.115074,-115.2056
Avalanche Shave Ice,4.0,15,36.108111,-115.136431
188 Restaurant,4.0,9,36.1129279,-115.224263
Chuy's Tacos,4.5,15,36.1446075439453,-115.13208770752
eat.,4.0,805,36.166723,-115.13894
European Wax Center,4.5,20,36.0967114,-115.296528
Cassidy Zellmann Photography,5.0,8,36.1295416,-115.1325897
Las Vegas Rv Camping World,1.5,8,35.950985,-115.177779
Sun Auto Service,4.0,25,36.2806784,-115.2858542
Dennys,1.5,4,36.1442303,-115.2660053
Sweet Bubble Bath Confections,4.5,15,36.0692659,-115.1773372
Take The Cake,5.0,34,36.1145146734784,-115.17253733208
Culinary Dropout,4.0,344,36.108808,-115.152708
Shoe Palace,3.0,5,36.1725319,-115.197258
Arco Am Pm,3.5,6,36.261503,-115.2070725
Barre Definitions,4.5,6,36.0713705,-115.2529201
Bacchanal Buffet,4.0,3046,36.1158543432481,-115.176174387815
Purple Flare Agency,5.0,9,36.144315,-115.1021839
PSI Examination Services,2.0,6,36.1005771,-115.104907
Village Pub,3.5,6,36.0715597,-115.1201948
Discount Auto Repair,1.0,6,36.1015576,-115.1011516
Vinyl,4.0,30,36.109345636754,-115.153563022613
The Pool At the Orleans Hotel,4.0,3,36.11274,-115.21134
Lee's Buffet,2.0,47,36.1152936616744,-115.132805407047
Team Beckers - Realty One Group,5.0,4,36.069573,-115.274159
Firestone Complete Auto Care,4.0,14,36.1211074,-115.1372525
Atrium,3.5,5,36.121223449707,-115.174018859863
Vince Neil's Tatuado Cantina,2.0,58,36.1362847,-115.1514119
Firestone Complete Auto Care,3.5,35,36.0539051,-115.2429619
Fresh Kabob,4.0,90,36.0714626825672,-115.13417229973
Tasty China,3.5,27,36.2223870741696,-115.175106525421
Elaine's Nails,5.0,19,36.103358,-115.279654
Fancy Feet By Tammy Floyd,5.0,6,36.1584817,-115.2857741
KB Mobile Auto Repair,4.0,9,36.076922,-115.10197
M.C. Plumbing LLC,5.0,12,36.2476841,-115.0849156
Mainor Wirth Injury Lawyers,4.5,9,36.0780185,-115.2965565
Henri Bendel,4.5,11,36.1275371572946,-115.168771147728
Crosscountry Mortgage Inc,5.0,8,36.088514,-115.29509
The Fit Labs,5.0,4,36.1144804,-115.2799874
Pinkberry,4.0,60,36.10595703125,-115.173355102539
Moving Buddies,4.5,32,36.1,-115.07
Burger King,1.5,6,36.0812917584027,-115.159721374512
Zarkana by Cirque du Soleil,3.5,415,36.1071266589059,-115.178174972534
Stage Door Casino,4.0,7,36.1145552,-115.1702828
Public House,3.5,97,36.095415167499,-115.174970342376
Barbara's Mobile Dog Grooming,4.5,3,36.1165487,-115.0881146
SoundGopher,4.0,5,36.1148054,-115.2778317
The Coffee Bean & Tea Leaf,3.5,22,36.0847396850586,-115.151077270508
Nail Club,3.0,13,36.2396828359247,-115.249629072071
Eleve Training Studios,5.0,32,36.1018156,-115.2979249
The Maple Tree Cafe,2.5,11,36.0555312,-115.225315
The Maple Tree,3.5,3,36.298153,-115.270802
O'Reilly's Auto Parts,5.0,4,36.273705,-115.2674
Toys 4 Smiles,5.0,6,36.131877,-115.186731
Cyn City Lashes,4.5,10,36.1238755,-115.279439
Ace Pest Control,3.5,3,36.1150198,-115.2953383
i Nails,2.5,3,36.115268,-115.0887593
"Brent Miller,DDS",5.0,3,36.1454012,-115.2585316
Five Guys Burgers and Fries,3.5,51,36.115618,-115.13811
Advance Mufflers & Catalytic Converter,5.0,5,36.1440113872434,-115.245514909752
Artkore Printing & Signs,3.5,3,36.080267,-115.112992
Cowboy Trail Farm,5.0,4,36.280709,-115.222389
STEVE-N-KIDS! Party Celebrations!,4.0,3,36.175,-115.136389
Glittering Lights,4.0,40,36.2714965574728,-115.001470623779
Wish Vegas,4.5,17,36.175,-115.136389
Fox and Hound Tattoo,4.5,19,36.147371,-115.155365
Pampered Pets On Wheels,4.5,16,36.0809667,-115.2244853
B Sweet Candy Boutique,4.5,23,36.1671901,-115.2855925
Big Bus Tours/Open Top Sightseeing,4.0,23,36.154085,-115.15777
Pop's Pizza,3.5,19,36.0902595136224,-115.172207833272
Yum Yum BBQ,3.0,12,36.0569676,-115.2800962
The Club,3.5,16,36.083962,-115.153806
Arco ampm,2.5,8,36.1586196,-115.2441582
iFade Barber Lounge,5.0,4,36.239383,-115.0565186
Aldo,4.5,4,36.0549288,-115.1691493
Affordable Sprinkler Repair,5.0,3,36.02267,-115.254791
Tower Suite Bar,4.0,5,36.1268103,-115.1659216
Lil Kickers,4.5,10,36.18643,-115.284794
Jimmy Choo,5.0,3,36.1086896,-115.1731693
Shell Gas Station,4.0,3,36.0846801191925,-115.242200511487
Starbucks,3.0,8,36.1060128,-115.1667809
The Ainsworth,3.0,21,36.1092572316665,-115.1537337831
Las Vegas Hookah,4.5,12,36.118320762975,-115.154285835459
Desert Valley Pediatrics,4.0,9,36.2860077,-115.2852437
Children's Learning Adventure,4.0,5,36.086639,-115.116876
Tenaya Holistic Health Care,5.0,3,36.2198352,-115.2516782
Belle Pastry,3.5,13,36.11274,-115.21134
Zu Yu Xuan Foot Spa,4.5,3,36.1254522925358,-115.221695766363
Trapeze Las Vegas,5.0,41,36.0698834,-115.1664236
One Man's Trash,4.5,9,36.155886,-115.154111
House of RYU,4.5,4,36.0943332,-115.1927829
Dancing Queen,3.0,9,36.1157760620117,-115.172958374023
Tacos El Jefe's,4.5,10,36.1586036,-115.2367146
The Laundry Lounge,3.0,5,36.2386901,-115.23341
Seafood Shack,3.5,80,36.1253695250845,-115.173821745508
T-Mobile,3.5,5,36.100351,-115.223461
The Beauty Parlour By Shellynn Nicole,5.0,23,36.27937,-115.207874
The Crossing Park,4.0,7,36.1849168,-115.3209919
The Joe Show,2.5,5,36.128561,-115.1711298
Meg Meyer Photography,5.0,4,36.1104125,-115.2067011
One Nevada Credit Union,3.0,4,36.1565831,-115.0623038
One Nevada Credit Union,3.5,8,36.0333146,-115.2064893
One Nevada Credit Union,3.0,4,36.3006294,-115.2841268
"Jeannie Khavkin, MD",4.0,7,36.1788425724912,-115.312360831738
Challenger School - Los Prados,3.0,4,36.2531984,-115.2248628
Starbucks,2.5,17,36.116169,-115.174501
Mayweather Boxing Club,4.5,9,36.1247552,-115.1936635
Sephora,3.0,6,36.172119140625,-115.198471069336
Eli Roth's Goretorium,3.5,124,36.1089133,-115.1727284
ChefKas Catering,4.5,13,36.0820518,-115.2432648
Plaza Office Center,2.5,3,36.1609958,-115.3169444
Flamingo Go Pool,4.0,26,36.089494,-115.138026
Westcliff Transit Center,4.5,3,36.1735229492188,-115.278121948242
Pei Wei Asian Diner,2.5,97,36.0885162353516,-115.139022827148
Sapphire Pool & Dayclub,4.0,24,36.1350121,-115.1714295
Men of Sapphire Las Vegas,3.0,7,36.135076,-115.17135
Fashion Q,3.0,4,36.1616078,-115.0636829
Bella Bronze,5.0,10,36.0582387,-115.2437121
Las Vegas Wine & Food Festival,2.5,8,36.1559371471509,-115.3334248276
Southwest Bimmers,5.0,32,36.0797404,-115.1949951
The Market LV,3.5,15,36.1674271584231,-115.287260927373
Mystique Lashes'N Skin Care,5.0,17,36.2403946,-115.2499727
Popped Gourmet Popcorn Spot,4.0,14,36.0695997,-115.1722579
Hot Dog on a Stick,4.0,7,36.1725319,-115.197258
Big League Cleaning,4.0,5,36.046601,-115.226383
Kids Planet,4.0,17,36.1126407225051,-115.279438034537
Coterie,5.0,6,36.1689224243164,-115.140144348145
Progressive Auto Insurance Claim Center,4.5,7,36.131367355113,-115.086020703226
In The Mix Productions,5.0,3,36.1688235,-115.2185573
Tropical Smoothie Cafe,3.0,4,36.0984643920919,-115.176307348881
RC Willey Clearance Center,3.5,15,36.239585,-115.076361
Affordable Fancy Faces Face Painting,5.0,4,36.1453333,-115.2778317
Alloy Wheel Repair Specialists,4.5,7,36.1236870823114,-115.18406004061
Hair Raisers Salon,4.5,3,36.1146202,-115.2271344
Ross Dress for Less,3.0,12,36.1612440235543,-115.245289206505
Summerlin CrossFit,5.0,10,36.1219473,-115.3144258
Suzuya Pastries & Crepes,4.5,167,36.0570215,-115.2800789
